2.000000000000000000e+00,1.460525396765820361e+01
2.010000000000000231e+00,1.468972529664365290e+01
2.020000000000000018e+00,1.477425793019494549e+01
2.030000000000000249e+00,1.485885152161343292e+01
2.040000000000000036e+00,1.494350572867289095e+01
2.049999999999999822e+00,1.502822021357341953e+01
2.060000000000000053e+00,1.511299464289598937e+01
2.069999999999999840e+00,1.519782868755761207e+01
2.080000000000000071e+00,1.528272202276713188e+01
2.089999999999999858e+00,1.536767432798161259e+01
2.100000000000000089e+00,1.545268528686333376e+01
2.109999999999999876e+00,1.553775458723734992e+01
2.120000000000000107e+00,1.562288192104964146e+01
2.129999999999999893e+00,1.570806698432581427e+01
2.140000000000000124e+00,1.579330947713035371e+01
2.149999999999999911e+00,1.587860910352642385e+01
2.160000000000000142e+00,1.596396557153619966e+01
2.169999999999999929e+00,1.604937859310171788e+01
2.180000000000000160e+00,1.613484788404623416e+01
2.189999999999999947e+00,1.622037316403611129e+01
2.200000000000000178e+00,1.630595415654316582e+01
2.209999999999999964e+00,1.639159058880753150e+01
2.220000000000000195e+00,1.647728219180098819e+01
2.229999999999999982e+00,1.656302870019076323e+01
2.240000000000000213e+00,1.664882985230378765e+01
2.250000000000000000e+00,1.673468539009141764e+01
2.260000000000000231e+00,1.682059505909459673e+01
2.270000000000000018e+00,1.690655860840945834e+01
2.280000000000000249e+00,1.699257579065335477e+01
2.290000000000000036e+00,1.707864636193131602e+01
2.300000000000000266e+00,1.716477008180291364e+01
2.310000000000000053e+00,1.725094671324955087e+01
2.319999999999999840e+00,1.733717602264214719e+01
2.330000000000000071e+00,1.742345777970921716e+01
